id;address;year;base_type;build_year;cesspools_volume;cold_water_type;common_hold_square;electo_type;electro_inputs;elevators;energo_class;entrance;ext_info;face_type;fire_exting_type;floors;floors_min;garbage_chute_count;garbage_chute_type;gas_supply_type;gutter_type;hot_water_type;kap_rem_fund;land_plot_area;latitude;living_rooms;living_square;longtitude;manager;not_living_rooms;not_living_square;other;overlap_type;parking_area;playground;roof_type;roofing_type;rooms;seria;sportground;square;type;underground_square;vent_type;wall_type;warming_type;water_disposal_type;working_year;wreck
7498325;г. Прохладный, ул. Петренко, д. 60;;Ленточный;1980;Не заполнено;Центральное;0.0;Центральное;1;0;Не присвоен;6;Не заполнено;Оштукатуренный;Пожарный кран;5;5;0;Отсутствует;Центральное;Внутренние водостоки;Отсутствует;На счете регионального оператора;5655.0;43.752971;90;4480.23;44.027824;"ООО ""ГУК ""Восточная""";0;0.0;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из рулонных материалов;90;кирпичный;Не имеется;4480.23;Многоквартирный дом;894.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1980;Нет
7498326;г. Прохладный, ул. Петренко, д. 78;;Ленточный;1973;Не заполнено;Центральное;0.0;Центральное;1;0;Не присвоен;4;Не заполнено;Оштукатуренный;Пожарный кран;5;5;0;Отсутствует;Центральное;Внутренние водостоки;Отсутствует;На счете регионального оператора;2769.0;43.754827;59;2642.9;44.02044;"ООО ""ГУК ""Восточная""";1;37.0;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из рулонных материалов;60;кирпичный;Не имеется;2679.9;Многоквартирный дом;545.2;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1973;Нет
6735165;г. Прохладный, ул. Пролетарская, д. 7;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;1;4;Не присвоен;4;Не заполнено;Нет данных;Не заполнено;10;Не заполнено;4;Не заполнено;Центральное;Не заполнено;Центральное (открытая система);Не заполнено;Не заполнено;43.760485;Не заполнено;8689.5;44.019246;"ТСЖ ""Электрон""";Не заполнено;1259.1;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;144;138-019с/1.2-2-КЖ5;Не заполнено;9948.6;Многоквартирный дом;1266.0;Не заполнено;Блочные;Центральное;Центральное;1987;Нет
6697428;г. Прохладный, ул. Пролетарская, д. 9;;Иной;1980;Не заполнено;Центральное;253.8;Центральное;1;0;Не присвоен;4;Не заполнено;Оштукатуренный;Пожарный кран;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;5760.0;43.761188;125;3987.7;44.017359;"ООО ""Орион""";2;749.5;Не заполнено;Железобетонные;Не заполнено;Имеется;Плоская;Из рулонных материалов;127;1-306 С-58;Не имеется;4737.2;Многоквартирный дом;3732.0;Приточно-вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1980;Нет
9322936;г. Прохладный, ул. Пролетарская, д. 73, к. б;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.762406;Не заполнено;Не заполнено;44.009184;ТСН Швейник;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
6697422;г. Прохладный, ул. Пролетарская, д. 220;;Бетонные столбы;1974;0.0;Центральное;254.6;Центральное;1;0;Не присвоен;4;не имеется;Оштукатуренный;Отсутствует;5;1;0;Отсутствует;Центральное;Наружные водостоки;Отсутствует;На счете регионального оператора;2498.0;43.76447;112;4139.2;43.982217;"ООО ""УК ""ЖИЛСТРОЙ""";0;0.0;не имеется;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;112;кирпичный;Не имеется;4393.8;Многоквартирный дом;1158.2;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1974;Нет
6697425;г. Прохладный, ул. Пролетарская, д. 222;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;1;0;Не присвоен;4;Не заполнено;Нет данных;Не заполнено;5;Не заполнено;0;Не заполнено;Центральное;Не заполнено;Центральное (закрытая система);Не заполнено;10944.0;43.764496;Не заполнено;4214.0;43.981346;Не заполнено;Не заполнено;329.6;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;129;1-306 С-58;Не заполнено;4567.9;Многоквартирный дом;1239.0;Не заполнено;Каменные, кирпичные;Центральное;Центральное;1978;Нет
7371035;г. Прохладный, ул. Пролетарская, д. 224;;Ленточный;1977;Не заполнено;Центральное;0.0;Центральное;1;0;Не заполнено;2;Не заполнено;Оштукатуренный;Пожарный кран;5;5;0;Отсутствует;Центральное;Внутренние водостоки;Квартирное (квартирный котел);На счете регионального оператора;2900.0;43.764828;30;881.1;43.980636;"ООО ""ГУК ""Восточная""";0;0.0;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из рулонных материалов;30;67-013 с;Не имеется;1501.8;Многоквартирный дом;312.9;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1977;Нет
6546458;г. Прохладный, ул. Пролетарская, д. 226;;Иной;1976;Не заполнено;Центральное;661.5;Центральное;2;0;Не присвоен;10;Не заполнено;Соответствует материалу стен;Пожарные гидранты;5;5;0;Отсутствует;Центральное;Внутренние водостоки;Отсутствует;На счете регионального оператора;10282.0;43.764346;126;6362.8;43.980169;"ООО ""Орион""";Не заполнено;511.1;Не заполнено;Железобетонные;Не заполнено;Имеется;Плоская;Из рулонных материалов;126;Не заполнено;Не имеется;6873.9;Многоквартирный дом;1950.4;Приточно-вытяжная вентиляция;Смешанные;Центральное;Центральное;1976;Нет
8681837;г. Прохладный, ул. Промышленная, д. 2б;;Ленточный;1991;0.0;Центральное;0.0;Центральное;1;0;Не присвоен;3;Не заполнено;Иной;Отсутствует;5;5;0;Отсутствует;Центральное;Внутренние водостоки;Центральное (открытая система);На счете регионального оператора;6400.0;43.762191;45;1940.0;44.085514;Не заполнено;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;45;135;Не имеется;2568.4;Многоквартирный дом;640.4;Вытяжная вентиляция;Панельные;Центральное;Центральное;1991;Нет
6697719;г. Прохладный, ул. Промышленная, д. 10;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.761677;Не заполнено;161.9;44.084652;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;5;Не заполнено;Не заполнено;161.9;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Да
7498327;г. Прохладный, ул. Свободы, д. 32;;Ленточный;1983;Не заполнено;Центральное;0.0;Центральное;1;0;Не присвоен;4;Не заполнено;Оштукатуренный;Пожарный кран;5;5;0;Отсутствует;Центральное;Внутренние водостоки;Отсутствует;На счете регионального оператора;4130.0;43.758538;59;2930.6;44.023746;"ООО ""ГУК ""Восточная""";1;51.7;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из рулонных материалов;60;"102 011с; 102-05с";Не имеется;2982.3;Многоквартирный дом;605.8;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1983;Нет
6654168;г. Прохладный, ул. Свободы, д. 66;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.759066;Не заполнено;101.6;44.019794;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;3;Не заполнено;Не заполнено;101.6;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1903;Да
6654138;г. Прохладный, ул. Свободы, д. 68;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.759457;Не заполнено;104.1;44.019111;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;123.8;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1903;Нет
6546461;г. Прохладный, ул. Свободы, д. 70;;Бетонные столбы;1971;20.0;Центральное;659.0;Центральное;1;0;A;3;Не заполнено;Соответствует материалу стен;Пожарные гидранты;5;Не заполнено;Не заполнено;Отсутствует;Центральное;Наружные водостоки;Отсутствует;Не заполнено;2835.0;43.759463;90;1296.9;44.019111;ТСЖ ЮБИЛЕЙНОЕ;Не заполнено;659.0;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из волнистых и полуволнистых асбестоцементных листов (шиферная);45;104-2А;Не имеется;1955.9;Многоквартирный дом;418.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1974;Нет
7370831;г. Прохладный, ул. Свободы, д. 72;;Иной;1974;0.0;Центральное;3487.8;Центральное;1;0;Не присвоен;4;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);На счете регионального оператора;4382.0;43.759756;60;2792.2;44.018554;"ООО ""ГУК ""Центральная""";0;0.0;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из рулонных материалов;60;Кирпичный;Не имеется;3074.7;Многоквартирный дом;727.5;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1974;Нет
7370840;г. Прохладный, ул. Свободы, д. 78;;Иной;1973;0.0;Центральное;5155.2;Центральное;1;0;Не присвоен;6;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Квартирное (квартирный котел);На счете регионального оператора;6806.0;43.759984;90;4040.9;44.018006;"ООО ""ГУК ""Центральная""";0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;90;Кирпичный;Не имеется;4448.9;Многоквартирный дом;1124.6;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1973;Нет
7370851;г. Прохладный, ул. Свободы, д. 82;;Иной;1984;0.0;Центральное;6081.8;Центральное;1;0;Не присвоен;6;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Внутренние водостоки;Квартирное (квартирный котел);На счете регионального оператора;6600.0;43.76014;89;4644.11;44.017395;"ООО ""ГУК ""Центральная""";1;34.7;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;90;Кирпичный 102-09с;Не имеется;5025.4;Многоквартирный дом;1312.7;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1984;Нет
7498329;г. Прохладный, ул. Свободы, д. 89;;Ленточный;1958;Не заполнено;Центральное;0.0;Центральное;1;0;Не присвоен;3;Не заполнено;Соответствует материалу стен;Пожарный кран;5;5;0;Отсутствует;Центральное;Внутренние водостоки;Отсутствует;На счете регионального оператора;1957.0;43.758011;40;1919.5;44.02345;"ООО ""ГУК ""Восточная""";1;42.3;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из рулонных материалов;41;кирпичный;Не имеется;1961.8;Многоквартирный дом;386.8;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1968;Нет
9099298;г. Прохладный, ул. Свободы, д. 91;;Иной;1970;0.0;Центральное;2447.8;Центральное;1;0;Не присвоен;4;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Отсутствует;На счете регионального оператора;2455.0;43.758141;60;2583.6;44.022623;"ООО ""ГУК ""Центральная""";0;0.0;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из рулонных материалов;60;Североосетинская серия, кирпичный;Не имеется;2802.0;Многоквартирный дом;730.8;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1970;Нет
6697433;г. Прохладный, ул. Свободы, д. 92;;Иной;1982;0.0;Центральное;5421.56;Центральное;1;0;Не присвоен;2;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Отсутствует;Внутренние водостоки;Центральное (открытая система);На счете регионального оператора;9084.0;43.759945;120;3969.6;44.016784;"ООО ""ГУК ""Центральная""";2;62.9;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;122;Кирпичные;Не имеется;6844.7;Многоквартирный дом;562.5;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1982;Нет
7370856;г. Прохладный, ул. Свободы, д. 92, к. 1;;Иной;2001;0.0;Центральное;2362.7;Центральное;1;0;Не присвоен;2;Не заполнено;Окрашенный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);На счете регионального оператора;1440.0;43.759769;25;1293.2;44.016398;"ООО ""ГУК ""Центральная""";1;40.0;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;26;Кирпичный;Не имеется;2033.0;Многоквартирный дом;422.9;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;2001;Нет
7498331;г. Прохладный, ул. Свободы, д. 93;;Ленточный;1967;Не заполнено;Центральное;0.0;Центральное;1;0;Не присвоен;3;Не заполнено;Соответствует материалу стен;Пожарный кран;5;5;0;Отсутствует;Центральное;Внутренние водостоки;Отсутствует;На счете регионального оператора;2042.0;43.758278;42;1844.6;44.021806;"ООО ""ГУК ""Восточная""";3;98.6;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из рулонных материалов;45;кирпичный;Не имеется;1943.2;Многоквартирный дом;454.1;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1967;Нет
7370864;г. Прохладный, ул. Свободы, д. 94;;Ленточный;1972;0.0;Центральное;684.0;Центральное;1;0;Не присвоен;4;Не заполнено;Иной;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (открытая система);На счете регионального оператора;4815.0;43.759873;48;1446.1;44.01558;"ООО ""ГУК Наш-дом""";4;828.4;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);48;1/447Ю, 1447ю-3;Не имеется;2107.7;Многоквартирный дом;765.9;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1972;Нет
7370879;г. Прохладный, ул. Свободы, д. 95;;Иной;1968;0.0;Центральное;2311.1;Центральное;1;0;Не присвоен;3;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Квартирное (квартирный котел);На счете регионального оператора;2260.0;43.758454;42;1847.8;44.020701;"ООО ""ГУК ""Центральная""";3;83.1;Не заполнено;Железобетонные;0.00;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);45;1-480-19А;Не имеется;2103.4;Многоквартирный дом;522.7;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1968;Нет
7370884;г. Прохладный, ул. Свободы, д. 97;;Иной;1972;0.0;Центральное;2571.2;Центральное;1;0;Не присвоен;3;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Квартирное (квартирный котел);На счете регионального оператора;2815.0;43.758604;43;1889.1;44.019946;"ООО ""ГУК ""Центральная""";2;71.5;Не заполнено;Железобетонные;0.00;Имеется;Скатная;Из рулонных материалов;45;Кирпичный 1-480-19А;Не имеется;2102.2;Многоквартирный дом;521.1;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1972;Нет
7366544;г. Прохладный, ул. Свободы, д. 104;;Иной;1980;0.0;Центральное;546.3;Центральное;1;0;Не присвоен;8;не имеется;Оштукатуренный;Отсутствует;5;1;0;Отсутствует;Центральное;Наружные водостоки;Отсутствует;На счете регионального оператора;2858.0;43.760179;96;4676.8;44.013784;"ООО ""УК ""ЖИЛСТРОЙ""";15;1780.1;не имеется;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;111;кирпичный;Не имеется;7003.2;Многоквартирный дом;1154.4;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1980;Нет
8681888;г. Прохладный, ул. Свободы, д. 105;;Ленточный;1974;0.0;Центральное;0.0;Центральное;1;0;Не присвоен;4;Не заполнено;Иной;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (открытая система);На счете регионального оператора;4743.0;43.758356;58;2150.0;44.019165;"ООО ""ГУК Наш-дом""";0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;58;1-447юс-3;Не имеется;2650.4;Многоквартирный дом;772.8;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1974;Нет
7370891;г. Прохладный, ул. Свободы, д. 107;;Иной;1979;0.0;Центральное;3533.2;Центральное;1;0;Не присвоен;4;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Квартирное (квартирный котел);На счете регионального оператора;2960.0;43.758506;56;2665.6;44.018608;"ООО ""ГУК ""Центральная""";2;98.5;Не заполнено;Железобетонные;0.00;Имеется;Скатная;Из рулонных материалов;58;Кирпичный 1-4471-ОС-3/71;Не имеется;2988.1;Многоквартирный дом;760.6;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1979;Нет
8912866;г. Прохладный, ул. Свободы, д. 123;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;3;0;Не присвоен;8;Не заполнено;Нет данных;Не заполнено;5;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Не заполнено;Не заполнено;4050.0;43.758844;Не заполнено;3593.8;44.016622;ТСЖ Эльбрус;Не заполнено;1720.3;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;120;Не заполнено;Не заполнено;5314.1;Многоквартирный дом;1498.0;Не заполнено;Каменные, кирпичные;Центральное;Центральное;1975;Нет
8677785;г. Прохладный, ул. Свободы, д. 132;;Иной;1971;0.0;Центральное;407.5;Центральное;1;0;Не присвоен;6;не имеется;Оштукатуренный;Отсутствует;5;1;0;Отсутствует;Центральное;Наружные водостоки;Отсутствует;На счете регионального оператора;1920.0;43.760407;86;3898.7;44.012311;"ООО ""УК ""ЖИЛСТРОЙ""";2;112.7;не имеется;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;88;кирпичный;Не имеется;4418.9;Многоквартирный дом;1144.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1971;Нет
7370900;г. Прохладный, ул. Свободы, д. 134;;Иной;1957;0.0;Центральное;1831.7;Центральное;1;0;Не присвоен;2;Не заполнено;Окрашенный;Отсутствует;2;2;0;Отсутствует;Центральное;Отсутствует;Квартирное (квартирный котел);На счете регионального оператора;1078.0;43.760407;6;277.5;44.012311;"ООО ""ГУК ""Центральная""";5;272.6;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);11;Блочный;Не имеется;609.9;Многоквартирный дом;414.3;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1957;Нет
7115736;г. Прохладный, ул. Свободы, д. 142;;Иной;1971;0.0;Центральное;6274.0;Центральное;1;0;Не присвоен;6;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);На счете регионального оператора;4700.0;43.760518;73;3146.9;44.008115;"ООО ""ГУК ""Центральная""";7;620.8;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);80;Кирпичный;Не имеется;4408.8;Многоквартирный дом;1102.9;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1971;Нет
7370910;г. Прохладный, ул. Свободы, д. 178;;Иной;1981;0.0;Центральное;10608.1;Центральное;1;0;Не присвоен;12;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);На счете регионального оператора;12963.0;43.760101;155;7644.6;43.999321;"ООО ""ГУК ""Центральная""";6;848.5;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;161;Кирпичный;Не имеется;10315.5;Многоквартирный дом;1426.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1981;Нет
7370920;г. Прохладный, ул. Свободы, д. 179;;Иной;1970;0.0;Центральное;4303.0;Центральное;1;0;Не присвоен;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);На счете регионального оператора;3540.0;43.759899;68;3278.3;44.008313;"ООО ""ГУК ""Центральная""";2;39.4;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;70;Кирпичный;Не имеется;3607.9;Многоквартирный дом;886.5;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1970;Нет
8677782;г. Прохладный, ул. Свободы, д. 180;;Ленточный;1989;0.0;Центральное;407.1;Центральное;1;0;Не присвоен;4;не имеется;Оштукатуренный;Отсутствует;5;1;0;Отсутствует;Центральное;Наружные водостоки;Отсутствует;На счете регионального оператора;1240.0;43.760023;60;3686.4;43.998135;"ООО ""УК ""ЖИЛСТРОЙ""";0;0.0;не имеется;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;60;135, 135-0126c/1;Не имеется;4093.5;Многоквартирный дом;798.6;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1989;Нет
6734409;г. Прохладный, ул. Свободы, д. 187 б;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.759925;Не заполнено;106.8;44.008313;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;106.8;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1900;Нет
6654124;г. Прохладный, ул. Свободы, д. 191;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.759893;Не заполнено;90.1;44.005097;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;90.1;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1900;Нет
6546460;г. Прохладный, ул. Свободы, д. 200;;Сборный;1980;0.0;Центральное;4446.3;Центральное;1;0;Не присвоен;6;Не заполнено;Оштукатуренный;Отсутствует;5;1;0;Отсутствует;Центральное;Внутренние водостоки;Отсутствует;На счете регионального оператора;5072.0;43.759977;90;2747.8;43.996833;"ТСЖ ""Труд""";0;0.0;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Мягкая (наплавляемая) крыша;90;типовой;Не имеется;4446.3;Многоквартирный дом;1500.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1980;Нет
6654145;г. Прохладный, ул. Свободы, д. 201;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.759893;Не заполнено;50.1;44.005097;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;83.4;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1895;Нет
6654165;г. Прохладный, ул. Свободы, д. 203;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.759893;Не заполнено;70.0;44.005097;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;91.5;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1895;Нет
7371045;г. Прохладный, ул. Свободы, д. 240;;Иной;1977;0.0;Центральное;10745.9;Центральное;1;0;Не присвоен;12;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);На счете регионального оператора;9607.0;43.759684;155;7362.7;43.98873;"ООО ""ГУК ""Дружба""";2;686.2;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;156;Кирпичный 114-67-06С;Имеется;8840.7;Многоквартирный дом;2312.3;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1977;Нет
7371061;г. Прохладный, ул. Свободы, д. 246, к. 1;;Иной;1964;0.0;Центральное;2940.9;Центральное;1;0;Не присвоен;3;Не заполнено;Соответствует материалу стен;Отсутствует;4;4;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);На счете регионального оператора;733.0;43.759763;34;1503.7;43.986628;"ООО ""ГУК ""Дружба""";2;81.3;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;36;Кирпичный;Не имеется;2157.8;Многоквартирный дом;684.7;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1964;Нет
7371070;г. Прохладный, ул. Свободы, д. 246, к. 2;;Иной;1964;0.0;Центральное;3001.3;Центральное;1;0;Не присвоен;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);На счете регионального оператора;3108.0;43.759502;76;2957.3;43.985945;"ООО ""ГУК ""Дружба""";4;169.0;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;80;Кирпичный;Не имеется;3364.6;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1964;Нет
